N,P,K,temperature,humidity,ph,rainfall,label
48,24,56,27.39219257742519,57.353228974795925,4.03699818657355,255.64816631731185,wheat
49,58,93,21.075606814703264,85.12196584883357,5.645007401823719,283.4706474880578,wheat
84,24,42,28.9917503175574,70.00897676338909,8.67063531914832,219.54635943436818,rice
73,83,58,33.647252356639875,62.38028035810834,7.68605178525023,153.86156880476705,wheat
59,61,41,24.332029123216753,52.7384899354246,6.467495413452854,333.3419684164023,rice
22,87,57,27.334818202142483,69.46788797618288,7.791811564614173,148.63355294461283,wheat
53,57,24,20.446513873390966,75.8348947849648,8.832228651815848,271.0546127549567,wheat
47,83,37,15.489451751708334,79.55310964725798,7.878778297827632,327.73312522576333,maize
67,85,86,16.866463706070725,67.37881846266995,5.863694562310766,118.21469679174972,wheat
62,20,96,25.27174933035976,66.19299510543502,6.74790993627208,263.18231061040854,barley
26,29,78,18.849648846796818,81.5243365140686,5.374019092703955,112.05669633041893,barley
24,84,25,28.63513974561749,57.4601007767956,4.518974223604491,293.99889449422693,rice
69,21,30,22.81122979641884,52.96418453171103,8.53507396771913,200.35419612340434,wheat
66,31,46,25.709763272139703,84.09658907704903,5.9879872351373225,398.48167436990815,rice
40,82,73,19.16119164989777,78.3932143742995,7.90759270597237,365.6370461926745,barley
55,58,81,17.325310882242096,74.75302413246759,5.266127002144131,152.55571694402838,wheat
43,76,65,31.83259979204266,56.81504664202214,7.594958920251629,203.97445968782222,barley
28,71,76,33.49397624114987,58.73829739890913,7.3395428598979535,329.623791888969,wheat
27,89,58,24.67046374775343,52.015614262109544,6.857755020121923,324.110574593296,barley
71,55,90,30.88555015889233,76.12470821275579,8.97488755516769,349.5676218142802,barley
83,91,79,34.791118362558755,62.98513985927504,6.960979536629242,253.14524924828234,wheat
84,92,92,16.70423211074027,67.67713419352891,6.934341787341158,201.90184264967894,maize
61,65,24,31.21958447426808,50.93124888328227,8.120565148764879,201.98248500398168,maize
51,52,97,25.224342758064065,69.06889321981286,8.704947345588247,239.17525041842612,barley
55,83,63,28.691124139225245,77.05068713020152,7.39679907307554,198.55900232597278,wheat
36,43,34,20.221321693878036,67.2213497194231,8.725309579112713,269.86136999650626,rice
38,98,69,32.0626555657741,57.55097735792531,4.474045728744401,299.82587589563593,wheat
88,59,24,27.39999197034429,50.461960007387816,6.044840560335443,135.02247638793858,wheat
81,98,41,26.958770767369767,63.43625272763978,7.463360797257737,328.4254577189125,barley
70,87,82,29.366140075529746,71.05932035625932,5.68437124965179,250.440863706511,rice
33,84,41,30.270642679594683,52.04462064552223,4.366608832475755,207.24518031616304,barley
95,38,45,29.315877585786232,55.76315079350331,6.685616554497418,325.9713855695559,barley
94,51,94,32.23578741611454,75.06304227662501,8.379261339157802,181.6455424940761,wheat
91,88,60,25.41164257868336,71.63876302301445,8.47234027142437,326.9815345637882,barley
24,82,28,33.84657820322765,83.03360791644144,6.621745204459987,191.13290449512436,rice
70,71,70,18.9145843514245,78.43718697383619,4.769063888999058,333.0405066268778,rice
65,56,25,30.295623306709807,68.51179449521089,8.22937962998405,116.74074307336257,rice
75,88,27,25.816632313681364,66.87715828568179,4.426111829695534,215.26869373472243,rice
52,37,57,19.44118406724789,85.60635120370429,4.687280220063081,237.18761808450856,rice
51,21,80,16.637476577732432,89.05775824844372,6.075564940076676,221.74939024325528,rice
68,95,34,22.97081023267134,88.56292138044299,5.478394121732103,190.37575289540194,wheat
67,66,79,32.55888331292079,81.77188036917912,5.905208049545409,212.02154281156203,wheat
61,55,84,34.19075345832529,89.71187672073606,4.663603801959745,263.79477100839506,barley
21,36,49,18.425943592115285,71.2253902833474,7.82319614785641,394.4599356786063,maize
52,67,42,20.807985009878124,85.20629279643933,6.762441946537795,296.37242524897175,wheat
34,77,96,33.992630389122425,72.1511545255696,5.475467262147793,399.43231055480135,rice
91,33,86,18.260221153092203,56.83586734356168,8.153976538119522,248.18173175938796,maize
27,43,44,32.758861550815446,69.7289522093738,7.6105169722057475,246.08747554362296,wheat
78,45,94,25.787118892892504,55.081861509578324,6.832947663463181,111.16560173231838,wheat
55,65,72,31.66719390489498,61.51198890459725,4.774468106457261,397.9303928565985,barley
99,62,48,31.820533092856877,58.681519178298934,6.1449835527688865,192.03285678747625,rice
98,63,98,26.231171162084586,51.35756738869039,4.676520684720895,362.5364709300011,wheat
56,51,74,18.47896033874346,59.56230351966488,6.658566821950171,209.61546290478304,rice
69,89,55,27.635805434875547,52.50622175610986,4.444183921993952,125.60829897527357,barley
70,37,64,24.026064679255352,60.58309490242736,5.73028483231603,369.19696192141527,barley
73,99,65,29.81859361847487,81.61356445522878,8.852235224934171,319.58629663215635,barley
58,54,95,23.720413435535054,51.11389293946343,5.886738143520429,146.38827173407327,maize
34,26,71,28.171435678149074,86.98942600268344,6.980262713787761,324.690013853835,wheat
49,23,74,17.52869586553823,80.65660724693575,4.4855114285917,226.27345158127133,wheat
54,35,79,27.9597136049088,80.87432615177866,4.012885476056479,228.999118782828,wheat
79,88,52,32.93852262484593,72.3274556092651,5.628589878235615,174.6655489819144,wheat
52,40,72,22.175168174127037,60.33627499825417,5.919382973381864,164.03825074875863,barley
42,48,96,17.584514618322082,70.48881306894532,7.395561195055045,393.6678885057034,maize
96,50,93,26.324805459978812,54.033997036444774,6.26604393526728,274.4486648253059,wheat
61,22,86,24.735896103101705,84.08792639875833,5.220736130398379,287.17369295063037,barley
88,63,36,22.916911443923425,86.52038788271844,4.646788191720355,225.8715473426668,rice
59,34,71,19.250614185333326,77.72808591152776,8.075207464757167,250.58442409116742,maize
28,96,50,18.761376890054798,60.675859017931344,6.64022912647307,280.7730088077278,wheat
66,24,69,21.06156946451827,57.400147100888475,8.193363097004838,367.86248786641124,rice
46,35,42,17.392337263519632,56.99912866582817,5.563633910896722,212.45425231911616,rice
97,53,73,26.650597803564867,84.10750512304622,6.008284159952848,221.04922329248012,barley
79,20,98,31.04672785249005,65.0205627726394,4.639030622971678,164.50583680023834,barley
99,53,35,24.89603699513079,63.81913412618211,4.48295806049437,127.28693653494825,rice
89,41,26,31.25299160155211,54.17684873593844,8.334515113273069,135.38922717606542,maize
65,54,81,19.835897214811336,85.88346796541583,5.443554764181878,285.88967389742896,maize
96,26,59,29.058648245508447,61.00039496851922,7.370019272059675,363.39586075214214,rice
46,39,85,22.287997359882112,73.33522180883061,5.8094344502079664,216.33916705067514,wheat
48,65,71,33.59487084187906,78.72490828573945,4.6051963057491,318.04984496674876,maize
68,78,91,34.1380045724563,81.70507956363231,5.700525368477091,127.70953211190282,maize
72,66,94,21.954511557366917,61.476225297172036,8.192907337750615,263.2159760259974,barley
43,58,86,15.089233248053386,65.82005927649408,6.322806452546832,118.13344507320595,maize
95,20,51,34.474830000395585,51.44580978323535,4.314810494410583,200.5677512563731,wheat
85,22,79,29.208796945424414,83.07514628996418,7.0257434070405145,305.6377186645353,wheat
91,33,54,21.40130435606579,75.37932786366169,7.158316880877478,159.82311061288945,maize
59,21,55,25.463016999014936,78.02966936566251,5.900425459543075,155.49970224369247,maize
88,22,20,27.792973240002457,89.38282143538741,4.009975573237529,201.29797836679415,wheat
75,98,66,16.19611574754704,66.54621241443137,7.095295298125748,201.0643886610643,wheat
25,44,40,32.00479234906271,60.4218761772139,8.51661168339196,305.9473548357968,barley
49,75,45,22.05586270458697,88.89505583494015,7.989699205461918,277.3384029760266,wheat
51,74,53,22.459053412648302,65.66084877985824,5.580610910588532,399.4160133276721,maize
75,82,28,31.866293232172442,52.80380263600665,8.699859833715347,361.5703397321833,barley
20,49,44,26.4435054726033,62.285671465369155,6.958048906935054,342.7398342329123,wheat
31,79,48,18.59525348890324,71.75338406184899,8.653081546629751,398.2573062945312,barley
34,52,33,19.655217243238432,52.06501029968592,8.282551468889377,102.59317942075272,barley
83,30,39,28.300660651242122,74.59377159364351,5.620059706642855,211.38136924002612,barley
68,57,88,22.47872900535304,86.18851842423527,8.015733471604008,240.3408940426132,barley
87,93,89,27.98507737898594,68.83128208140474,4.214123699452024,232.54504150540237,wheat
72,89,20,16.070219864803896,60.819723167340555,4.30815806327298,387.8252903063492,maize
65,45,99,15.51290866652973,67.57179218136223,4.857955513040065,267.9506824330997,rice
20,74,65,28.55224211764115,64.54210953742526,8.955154981499051,177.9165038798871,rice
41,95,74,29.640237130523502,51.16996735787508,8.523360516826143,223.36780121620103,barley
42,55,37,20.988420693042602,70.99917544495786,7.8837011033855475,270.6484733292449,barley
53,86,96,18.861351862853077,67.01966745684807,5.889649173525569,168.13090735937072,maize
75,43,22,25.033800635460743,53.00937479457228,4.524471743454257,199.44436791323884,maize
35,59,43,15.044379070607178,87.89373506948206,5.24215166108851,318.0813945910809,wheat
80,68,71,34.355485316381255,88.92173782427366,5.666940082498431,278.50768100255175,wheat
78,47,76,21.80465217771243,54.16328061823507,5.674822117916929,263.007352465777,maize
66,40,60,33.63129076469083,84.5036684353926,8.851828186340729,260.31494383116893,barley
37,58,68,33.998221330475275,62.70642722140903,7.026086644911339,269.5564105161056,rice
68,32,86,18.70303607739554,59.34855028607677,4.46924968354074,358.2537862317305,barley
99,69,48,21.51920136716676,54.423305423906264,7.891094001320839,182.1457133651096,rice
75,32,72,23.045623342537162,87.09779493004282,8.862303504114726,122.91080896034748,rice
75,36,29,31.47811402861215,69.46104682441302,8.188261620318414,150.0646355787753,rice
56,64,38,28.260749283930746,61.38761601930869,8.764629685537104,105.7159991487952,wheat
62,66,32,31.930526184967338,86.65898160567325,5.407783316885698,220.915713660581,barley
81,74,75,26.537582857476988,85.7727970669194,4.4710999304522066,387.7005992199567,wheat
41,29,22,24.901837477152046,52.57616365479227,6.488050388954433,384.23149740724824,barley
21,45,22,20.012876459373697,59.59964223917153,8.63984055894366,317.71534527300173,rice
99,21,77,34.74930705055071,54.91263831356435,8.492360509219173,225.2290595533982,maize
67,95,57,30.178890033862302,71.61449070236057,6.433572843816565,309.8468439140601,maize
60,27,60,28.944562826993742,76.90190326058529,4.023530638368025,293.11568725434245,rice
29,49,37,33.16445880001913,60.02679931346849,4.439819661538821,395.6539479085051,barley
82,24,91,19.093033620673893,69.7184356171609,7.409490483161077,324.0979789122288,maize
39,44,81,34.71132230531178,72.37973055607341,5.062406849205993,154.39596782095634,barley
81,89,43,20.616384219574826,84.24948269492612,8.50454460891555,367.4619544416936,maize
94,72,32,25.10773513483072,64.47469077687458,4.767122473794769,384.6285950255674,maize
60,55,74,34.52769981785509,64.75665529015313,7.99597647319394,263.2900307138207,maize
51,24,93,25.082591844526405,72.88054662417561,5.8373509050592265,245.3200891688349,maize
46,20,77,32.943076671831044,50.195705386723795,5.338414245817344,365.1262065429304,wheat
55,49,95,25.89660422264198,54.03316119645383,5.058554195550072,308.7094454879407,barley
40,37,64,26.390385993256135,61.311543607286794,6.797662017480858,347.40289566459535,barley
52,79,99,22.370320071361842,50.12697331645847,6.934624406170314,341.27877131032915,wheat
59,77,47,15.254077852930802,73.27020667075918,7.2653074369653226,349.2074363181855,maize
43,68,26,19.125833661915504,73.94702654422937,7.456476575527452,107.0836124703037,maize
32,46,43,23.295835181524218,87.42450817726711,7.2514957333803105,363.7959339092438,rice
26,77,34,29.634410024258678,61.2346884679821,5.988374496034025,392.2294535320239,barley
71,53,20,20.141527278487686,61.767263631573655,4.741734764551099,293.4981122208119,barley
68,24,64,19.157254392279132,61.58989675748042,7.362827875110189,307.9458148701834,wheat
87,78,20,28.900755330076336,75.49976764533838,6.990100954404739,153.2333517159254,rice
35,48,31,20.104555305554783,62.481505880138855,4.704885228746742,394.81587636478986,wheat
36,98,98,27.389587626319678,81.62478646676803,6.072123760393205,388.798297507503,rice
33,70,37,23.59457501767717,85.78769208391014,4.2763783038663306,278.1146002937856,barley
48,66,59,20.000715260088278,50.129415271495574,7.054889908807683,205.33592379749626,rice
47,98,55,19.225175477096062,59.26824734772314,8.514304683248405,137.18915920557188,rice
35,58,83,26.444814405207637,66.09405964643808,4.205922206961235,168.94478988714184,rice
88,30,21,29.257639299253846,78.45150348288567,5.941690468068916,304.3847910952642,maize
92,64,88,31.280103904406854,78.58205629808157,4.952010404186432,392.2760508567644,wheat
81,70,29,33.701142920046934,78.64849344522455,4.5969226002631025,124.08632678591255,barley
95,44,99,32.13120868198418,72.21359541795697,5.1411213972899885,325.35084670758295,barley
36,97,35,27.790540644208917,57.84747324671348,5.407691400956366,333.18132434154427,maize
47,84,21,23.212446671434385,62.95741930998497,4.522772580313592,171.9080942616145,maize
81,58,29,18.795339344745955,60.84820653030436,8.443054234847434,113.87045773297973,barley
67,26,27,27.503320953916266,50.285703609141606,4.26026455200076,240.13408734950508,maize
55,78,52,17.650094196223126,62.555414762748,5.153354322042757,320.8279991036384,maize
97,91,21,20.351664659214812,56.13704577023419,6.004949777553344,381.06937577431955,wheat
28,72,84,17.196888760201503,87.23159721405429,7.775816651898953,296.8706194393125,maize
87,31,21,16.998370938021438,88.57649507366865,5.157735425606807,358.29811113046463,rice
55,26,46,16.04734323344531,70.63733712718337,6.085822291412764,100.07247926658772,rice
62,36,61,34.781052612647095,87.78775735831516,7.2616398857538655,297.0691463909409,rice
65,93,51,32.724148193939286,69.28233509214809,6.12279960599197,399.80876833419507,barley
42,70,39,32.42792467165971,86.48676482741098,7.83787226183351,296.04948037120516,maize
40,29,68,19.766222324548785,55.55751077361009,8.299913339027057,385.4580528180676,wheat
59,50,87,19.5975582199694,62.29621070727358,8.20991418457969,331.2722385690831,maize
69,76,63,26.043975226538734,80.67707084947448,8.12561736809203,297.8637491235271,wheat
60,98,27,23.621092614699783,89.83799861980187,5.215868260739095,295.8946247573634,barley
54,90,54,27.287830553064904,75.71239657815539,7.4276026376313204,141.72542669994613,barley
52,92,39,16.057644638421372,75.51831605173082,4.861471119484147,309.0133852145111,maize
59,48,49,19.716176392174845,72.49150451460619,7.184969858939395,397.05270081232413,barley
